"","sample","unique_ID","reads","Method","Island","Year","ID","Date.Collected","dada2_sample","unoise_sample","Size","Extract..Date","Sterilized","Source"
"521","HEV82","Pantala flavescens",0,"Hand","Leslie 5",2016,"Heteropoda venatoria","","HEV82_S40","HEV82",15.6,"10/23/18","NS","FIELD"
"522","HEV82","Periplaneta australasiae",0,"Hand","Leslie 5",2016,"Heteropoda venatoria","","HEV82_S40","HEV82",15.6,"10/23/18","NS","FIELD"
"523","HEV82","Phisis holdhausi",0,"Hand","Leslie 5",2016,"Heteropoda venatoria","","HEV82_S40","HEV82",15.6,"10/23/18","NS","FIELD"
"524","HEV82","Pholcus guadarfia",0,"Hand","Leslie 5",2016,"Heteropoda venatoria","","HEV82_S40","HEV82",15.6,"10/23/18","NS","FIELD"
"525","HEV82","Pycnoscelus",0,"Hand","Leslie 5",2016,"Heteropoda venatoria","","HEV82_S40","HEV82",15.6,"10/23/18","NS","FIELD"
"526","HEV82","Pycnoscelus surinamensis",0,"Hand","Leslie 5",2016,"Heteropoda venatoria","","HEV82_S40","HEV82",15.6,"10/23/18","NS","FIELD"
"527","HEV82","Scholastes lonchifer",0,"Hand","Leslie 5",2016,"Heteropoda venatoria","","HEV82_S40","HEV82",15.6,"10/23/18","NS","FIELD"
"528","HEV82","Tygarrup javanicus",0,"Hand","Leslie 5",2016,"Heteropoda venatoria","","HEV82_S40","HEV82",15.6,"10/23/18","NS","FIELD"
"529","HEV82","Xiphydria",0,"Hand","Leslie 5",2016,"Heteropoda venatoria","","HEV82_S40","HEV82",15.6,"10/23/18","NS","FIELD"
"530","HEV83","Anchiphiloscia pilosa",0,"Hand","Leslie 2",2016,"Heteropoda venatoria","","HEV83_S34","HEV83",21.3,"10/23/18","NS","FIELD"
"531","HEV83","Anisolabis maritima",0,"Hand","Leslie 2",2016,"Heteropoda venatoria","","HEV83_S34","HEV83",21.3,"10/23/18","NS","FIELD"
"532","HEV83","Blattodea",0,"Hand","Leslie 2",2016,"Heteropoda venatoria","","HEV83_S34","HEV83",21.3,"10/23/18","NS","FIELD"
"533","HEV83","Buthus mariefranceae",0,"Hand","Leslie 2",2016,"Heteropoda venatoria","","HEV83_S34","HEV83",21.3,"10/23/18","NS","FIELD"
"534","HEV83","Ectobiidae",0,"Hand","Leslie 2",2016,"Heteropoda venatoria","","HEV83_S34","HEV83",21.3,"10/23/18","NS","FIELD"
"535","HEV83","Hasarius adansoni",0,"Hand","Leslie 2",2016,"Heteropoda venatoria","","HEV83_S34","HEV83",21.3,"10/23/18","NS","FIELD"
"536","HEV83","Isometrus maculatus",0,"Hand","Leslie 2",2016,"Heteropoda venatoria","","HEV83_S34","HEV83",21.3,"10/23/18","NS","FIELD"
"537","HEV83","Limonia perkinsi",0,"Hand","Leslie 2",2016,"Heteropoda venatoria","","HEV83_S34","HEV83",21.3,"10/23/18","NS","FIELD"
"538","HEV83","Littorophiloscia bifasciata",0,"Hand","Leslie 2",2016,"Heteropoda venatoria","","HEV83_S34","HEV83",21.3,"10/23/18","NS","FIELD"
"539","HEV83","Nematocera",0,"Hand","Leslie 2",2016,"Heteropoda venatoria","","HEV83_S34","HEV83",21.3,"10/23/18","NS","FIELD"
"540","HEV83","Neoptera",0,"Hand","Leslie 2",2016,"Heteropoda venatoria","","HEV83_S34","HEV83",21.3,"10/23/18","NS","FIELD"
"541","HEV83","Ornebius novarae",0,"Hand","Leslie 2",2016,"Heteropoda venatoria","","HEV83_S34","HEV83",21.3,"10/23/18","NS","FIELD"
"542","HEV83","Orthocladiinae",0,"Hand","Leslie 2",2016,"Heteropoda venatoria","","HEV83_S34","HEV83",21.3,"10/23/18","NS","FIELD"
"543","HEV83","Oxya",0,"Hand","Leslie 2",2016,"Heteropoda venatoria","","HEV83_S34","HEV83",21.3,"10/23/18","NS","FIELD"
"544","HEV83","Pantala flavescens",0,"Hand","Leslie 2",2016,"Heteropoda venatoria","","HEV83_S34","HEV83",21.3,"10/23/18","NS","FIELD"
"545","HEV83","Periplaneta australasiae",26,"Hand","Leslie 2",2016,"Heteropoda venatoria","","HEV83_S34","HEV83",21.3,"10/23/18","NS","FIELD"
"546","HEV83","Phisis holdhausi",0,"Hand","Leslie 2",2016,"Heteropoda venatoria","","HEV83_S34","HEV83",21.3,"10/23/18","NS","FIELD"
"547","HEV83","Pholcus guadarfia",0,"Hand","Leslie 2",2016,"Heteropoda venatoria","","HEV83_S34","HEV83",21.3,"10/23/18","NS","FIELD"
"548","HEV83","Pycnoscelus",0,"Hand","Leslie 2",2016,"Heteropoda venatoria","","HEV83_S34","HEV83",21.3,"10/23/18","NS","FIELD"
"549","HEV83","Pycnoscelus surinamensis",0,"Hand","Leslie 2",2016,"Heteropoda venatoria","","HEV83_S34","HEV83",21.3,"10/23/18","NS","FIELD"
"550","HEV83","Scholastes lonchifer",0,"Hand","Leslie 2",2016,"Heteropoda venatoria","","HEV83_S34","HEV83",21.3,"10/23/18","NS","FIELD"
"551","HEV83","Tygarrup javanicus",0,"Hand","Leslie 2",2016,"Heteropoda venatoria","","HEV83_S34","HEV83",21.3,"10/23/18","NS","FIELD"
"552","HEV83","Xiphydria",0,"Hand","Leslie 2",2016,"Heteropoda venatoria","","HEV83_S34","HEV83",21.3,"10/23/18","NS","FIELD"
"553","HEV87","Anchiphiloscia pilosa",0,"Hand","Leslie 8",2016,"Heteropoda venatoria","","HEV87_S30","HEV87",16.3,"10/23/18","NS","FIELD"
"554","HEV87","Anisolabis maritima",0,"Hand","Leslie 8",2016,"Heteropoda venatoria","","HEV87_S30","HEV87",16.3,"10/23/18","NS","FIELD"
"555","HEV87","Blattodea",0,"Hand","Leslie 8",2016,"Heteropoda venatoria","","HEV87_S30","HEV87",16.3,"10/23/18","NS","FIELD"
"556","HEV87","Buthus mariefranceae",0,"Hand","Leslie 8",2016,"Heteropoda venatoria","","HEV87_S30","HEV87",16.3,"10/23/18","NS","FIELD"
"557","HEV87","Ectobiidae",0,"Hand","Leslie 8",2016,"Heteropoda venatoria","","HEV87_S30","HEV87",16.3,"10/23/18","NS","FIELD"
"558","HEV87","Hasarius adansoni",0,"Hand","Leslie 8",2016,"Heteropoda venatoria","","HEV87_S30","HEV87",16.3,"10/23/18","NS","FIELD"
"559","HEV87","Isometrus maculatus",0,"Hand","Leslie 8",2016,"Heteropoda venatoria","","HEV87_S30","HEV87",16.3,"10/23/18","NS","FIELD"
"560","HEV87","Limonia perkinsi",0,"Hand","Leslie 8",2016,"Heteropoda venatoria","","HEV87_S30","HEV87",16.3,"10/23/18","NS","FIELD"
"561","HEV87","Littorophiloscia bifasciata",0,"Hand","Leslie 8",2016,"Heteropoda venatoria","","HEV87_S30","HEV87",16.3,"10/23/18","NS","FIELD"
"562","HEV87","Nematocera",0,"Hand","Leslie 8",2016,"Heteropoda venatoria","","HEV87_S30","HEV87",16.3,"10/23/18","NS","FIELD"
"563","HEV87","Neoptera",189,"Hand","Leslie 8",2016,"Heteropoda venatoria","","HEV87_S30","HEV87",16.3,"10/23/18","NS","FIELD"
"564","HEV87","Ornebius novarae",0,"Hand","Leslie 8",2016,"Heteropoda venatoria","","HEV87_S30","HEV87",16.3,"10/23/18","NS","FIELD"
"565","HEV87","Orthocladiinae",0,"Hand","Leslie 8",2016,"Heteropoda venatoria","","HEV87_S30","HEV87",16.3,"10/23/18","NS","FIELD"
"566","HEV87","Oxya",1,"Hand","Leslie 8",2016,"Heteropoda venatoria","","HEV87_S30","HEV87",16.3,"10/23/18","NS","FIELD"
"567","HEV87","Pantala flavescens",0,"Hand","Leslie 8",2016,"Heteropoda venatoria","","HEV87_S30","HEV87",16.3,"10/23/18","NS","FIELD"
"568","HEV87","Periplaneta australasiae",0,"Hand","Leslie 8",2016,"Heteropoda venatoria","","HEV87_S30","HEV87",16.3,"10/23/18","NS","FIELD"
"569","HEV87","Phisis holdhausi",0,"Hand","Leslie 8",2016,"Heteropoda venatoria","","HEV87_S30","HEV87",16.3,"10/23/18","NS","FIELD"
"570","HEV87","Pholcus guadarfia",0,"Hand","Leslie 8",2016,"Heteropoda venatoria","","HEV87_S30","HEV87",16.3,"10/23/18","NS","FIELD"
"571","HEV87","Pycnoscelus",0,"Hand","Leslie 8",2016,"Heteropoda venatoria","","HEV87_S30","HEV87",16.3,"10/23/18","NS","FIELD"
"572","HEV87","Pycnoscelus surinamensis",0,"Hand","Leslie 8",2016,"Heteropoda venatoria","","HEV87_S30","HEV87",16.3,"10/23/18","NS","FIELD"
"573","HEV87","Scholastes lonchifer",0,"Hand","Leslie 8",2016,"Heteropoda venatoria","","HEV87_S30","HEV87",16.3,"10/23/18","NS","FIELD"
"574","HEV87","Tygarrup javanicus",0,"Hand","Leslie 8",2016,"Heteropoda venatoria","","HEV87_S30","HEV87",16.3,"10/23/18","NS","FIELD"
"575","HEV87","Xiphydria",0,"Hand","Leslie 8",2016,"Heteropoda venatoria","","HEV87_S30","HEV87",16.3,"10/23/18","NS","FIELD"
"576","HEV88","Anchiphiloscia pilosa",0,"Hand","Leslie 4",2016,"Heteropoda venatoria","","HEV88_S31","HEV88",20.1,"10/23/18","NS","FIELD"
"577","HEV88","Anisolabis maritima",0,"Hand","Leslie 4",2016,"Heteropoda venatoria","","HEV88_S31","HEV88",20.1,"10/23/18","NS","FIELD"
"578","HEV88","Blattodea",0,"Hand","Leslie 4",2016,"Heteropoda venatoria","","HEV88_S31","HEV88",20.1,"10/23/18","NS","FIELD"
"579","HEV88","Buthus mariefranceae",0,"Hand","Leslie 4",2016,"Heteropoda venatoria","","HEV88_S31","HEV88",20.1,"10/23/18","NS","FIELD"
"580","HEV88","Ectobiidae",0,"Hand","Leslie 4",2016,"Heteropoda venatoria","","HEV88_S31","HEV88",20.1,"10/23/18","NS","FIELD"
"581","HEV88","Hasarius adansoni",0,"Hand","Leslie 4",2016,"Heteropoda venatoria","","HEV88_S31","HEV88",20.1,"10/23/18","NS","FIELD"
"582","HEV88","Isometrus maculatus",0,"Hand","Leslie 4",2016,"Heteropoda venatoria","","HEV88_S31","HEV88",20.1,"10/23/18","NS","FIELD"
"583","HEV88","Limonia perkinsi",0,"Hand","Leslie 4",2016,"Heteropoda venatoria","","HEV88_S31","HEV88",20.1,"10/23/18","NS","FIELD"
"584","HEV88","Littorophiloscia bifasciata",0,"Hand","Leslie 4",2016,"Heteropoda venatoria","","HEV88_S31","HEV88",20.1,"10/23/18","NS","FIELD"
"585","HEV88","Nematocera",0,"Hand","Leslie 4",2016,"Heteropoda venatoria","","HEV88_S31","HEV88",20.1,"10/23/18","NS","FIELD"
"586","HEV88","Neoptera",0,"Hand","Leslie 4",2016,"Heteropoda venatoria","","HEV88_S31","HEV88",20.1,"10/23/18","NS","FIELD"
"587","HEV88","Ornebius novarae",0,"Hand","Leslie 4",2016,"Heteropoda venatoria","","HEV88_S31","HEV88",20.1,"10/23/18","NS","FIELD"
"588","HEV88","Orthocladiinae",0,"Hand","Leslie 4",2016,"Heteropoda venatoria","","HEV88_S31","HEV88",20.1,"10/23/18","NS","FIELD"
"589","HEV88","Oxya",0,"Hand","Leslie 4",2016,"Heteropoda venatoria","","HEV88_S31","HEV88",20.1,"10/23/18","NS","FIELD"
"590","HEV88","Pantala flavescens",0,"Hand","Leslie 4",2016,"Heteropoda venatoria","","HEV88_S31","HEV88",20.1,"10/23/18","NS","FIELD"
"591","HEV88","Periplaneta australasiae",0,"Hand","Leslie 4",2016,"Heteropoda venatoria","","HEV88_S31","HEV88",20.1,"10/23/18","NS","FIELD"
"592","HEV88","Phisis holdhausi",0,"Hand","Leslie 4",2016,"Heteropoda venatoria","","HEV88_S31","HEV88",20.1,"10/23/18","NS","FIELD"
"593","HEV88","Pholcus guadarfia",0,"Hand","Leslie 4",2016,"Heteropoda venatoria","","HEV88_S31","HEV88",20.1,"10/23/18","NS","FIELD"
"594","HEV88","Pycnoscelus",0,"Hand","Leslie 4",2016,"Heteropoda venatoria","","HEV88_S31","HEV88",20.1,"10/23/18","NS","FIELD"
"595","HEV88","Pycnoscelus surinamensis",0,"Hand","Leslie 4",2016,"Heteropoda venatoria","","HEV88_S31","HEV88",20.1,"10/23/18","NS","FIELD"
"596","HEV88","Scholastes lonchifer",1,"Hand","Leslie 4",2016,"Heteropoda venatoria","","HEV88_S31","HEV88",20.1,"10/23/18","NS","FIELD"
"597","HEV88","Tygarrup javanicus",0,"Hand","Leslie 4",2016,"Heteropoda venatoria","","HEV88_S31","HEV88",20.1,"10/23/18","NS","FIELD"
"598","HEV88","Xiphydria",0,"Hand","Leslie 4",2016,"Heteropoda venatoria","","HEV88_S31","HEV88",20.1,"10/23/18","NS","FIELD"
"599","HEV89","Anchiphiloscia pilosa",0,"Hand","Leslie 1",2016,"Heteropoda venatoria","","HEV89_S32","HEV89",23.8,"10/23/18","NS","FIELD"
"600","HEV89","Anisolabis maritima",0,"Hand","Leslie 1",2016,"Heteropoda venatoria","","HEV89_S32","HEV89",23.8,"10/23/18","NS","FIELD"
"601","HEV89","Blattodea",0,"Hand","Leslie 1",2016,"Heteropoda venatoria","","HEV89_S32","HEV89",23.8,"10/23/18","NS","FIELD"
"602","HEV89","Buthus mariefranceae",0,"Hand","Leslie 1",2016,"Heteropoda venatoria","","HEV89_S32","HEV89",23.8,"10/23/18","NS","FIELD"
"603","HEV89","Ectobiidae",0,"Hand","Leslie 1",2016,"Heteropoda venatoria","","HEV89_S32","HEV89",23.8,"10/23/18","NS","FIELD"
"604","HEV89","Hasarius adansoni",0,"Hand","Leslie 1",2016,"Heteropoda venatoria","","HEV89_S32","HEV89",23.8,"10/23/18","NS","FIELD"
"605","HEV89","Isometrus maculatus",0,"Hand","Leslie 1",2016,"Heteropoda venatoria","","HEV89_S32","HEV89",23.8,"10/23/18","NS","FIELD"
"606","HEV89","Limonia perkinsi",0,"Hand","Leslie 1",2016,"Heteropoda venatoria","","HEV89_S32","HEV89",23.8,"10/23/18","NS","FIELD"
"607","HEV89","Littorophiloscia bifasciata",0,"Hand","Leslie 1",2016,"Heteropoda venatoria","","HEV89_S32","HEV89",23.8,"10/23/18","NS","FIELD"
"608","HEV89","Nematocera",0,"Hand","Leslie 1",2016,"Heteropoda venatoria","","HEV89_S32","HEV89",23.8,"10/23/18","NS","FIELD"
"609","HEV89","Neoptera",0,"Hand","Leslie 1",2016,"Heteropoda venatoria","","HEV89_S32","HEV89",23.8,"10/23/18","NS","FIELD"
"610","HEV89","Ornebius novarae",0,"Hand","Leslie 1",2016,"Heteropoda venatoria","","HEV89_S32","HEV89",23.8,"10/23/18","NS","FIELD"
"611","HEV89","Orthocladiinae",0,"Hand","Leslie 1",2016,"Heteropoda venatoria","","HEV89_S32","HEV89",23.8,"10/23/18","NS","FIELD"
"612","HEV89","Oxya",2,"Hand","Leslie 1",2016,"Heteropoda venatoria","","HEV89_S32","HEV89",23.8,"10/23/18","NS","FIELD"
"613","HEV89","Pantala flavescens",0,"Hand","Leslie 1",2016,"Heteropoda venatoria","","HEV89_S32","HEV89",23.8,"10/23/18","NS","FIELD"
"614","HEV89","Periplaneta australasiae",0,"Hand","Leslie 1",2016,"Heteropoda venatoria","","HEV89_S32","HEV89",23.8,"10/23/18","NS","FIELD"
"615","HEV89","Phisis holdhausi",20,"Hand","Leslie 1",2016,"Heteropoda venatoria","","HEV89_S32","HEV89",23.8,"10/23/18","NS","FIELD"
"616","HEV89","Pholcus guadarfia",0,"Hand","Leslie 1",2016,"Heteropoda venatoria","","HEV89_S32","HEV89",23.8,"10/23/18","NS","FIELD"
"617","HEV89","Pycnoscelus",0,"Hand","Leslie 1",2016,"Heteropoda venatoria","","HEV89_S32","HEV89",23.8,"10/23/18","NS","FIELD"
"618","HEV89","Pycnoscelus surinamensis",0,"Hand","Leslie 1",2016,"Heteropoda venatoria","","HEV89_S32","HEV89",23.8,"10/23/18","NS","FIELD"
"619","HEV89","Scholastes lonchifer",0,"Hand","Leslie 1",2016,"Heteropoda venatoria","","HEV89_S32","HEV89",23.8,"10/23/18","NS","FIELD"
"620","HEV89","Tygarrup javanicus",0,"Hand","Leslie 1",2016,"Heteropoda venatoria","","HEV89_S32","HEV89",23.8,"10/23/18","NS","FIELD"
"621","HEV89","Xiphydria",0,"Hand","Leslie 1",2016,"Heteropoda venatoria","","HEV89_S32","HEV89",23.8,"10/23/18","NS","FIELD"
"622","HEV90","Anchiphiloscia pilosa",0,"Hand","East 1",2015,"Heteropoda venatoria","","HEV.90_S12","HEV90",14.1,"10/28/19","SS","FIELD"
"623","HEV90","Anisolabis maritima",1,"Hand","East 1",2015,"Heteropoda venatoria","","HEV.90_S12","HEV90",14.1,"10/28/19","SS","FIELD"
"624","HEV90","Blattodea",0,"Hand","East 1",2015,"Heteropoda venatoria","","HEV.90_S12","HEV90",14.1,"10/28/19","SS","FIELD"
"625","HEV90","Buthus mariefranceae",0,"Hand","East 1",2015,"Heteropoda venatoria","","HEV.90_S12","HEV90",14.1,"10/28/19","SS","FIELD"
"626","HEV90","Ectobiidae",0,"Hand","East 1",2015,"Heteropoda venatoria","","HEV.90_S12","HEV90",14.1,"10/28/19","SS","FIELD"
"627","HEV90","Hasarius adansoni",0,"Hand","East 1",2015,"Heteropoda venatoria","","HEV.90_S12","HEV90",14.1,"10/28/19","SS","FIELD"
"628","HEV90","Isometrus maculatus",2,"Hand","East 1",2015,"Heteropoda venatoria","","HEV.90_S12","HEV90",14.1,"10/28/19","SS","FIELD"
"629","HEV90","Limonia perkinsi",0,"Hand","East 1",2015,"Heteropoda venatoria","","HEV.90_S12","HEV90",14.1,"10/28/19","SS","FIELD"
"630","HEV90","Littorophiloscia bifasciata",0,"Hand","East 1",2015,"Heteropoda venatoria","","HEV.90_S12","HEV90",14.1,"10/28/19","SS","FIELD"
"631","HEV90","Nematocera",0,"Hand","East 1",2015,"Heteropoda venatoria","","HEV.90_S12","HEV90",14.1,"10/28/19","SS","FIELD"
"632","HEV90","Neoptera",0,"Hand","East 1",2015,"Heteropoda venatoria","","HEV.90_S12","HEV90",14.1,"10/28/19","SS","FIELD"
"633","HEV90","Ornebius novarae",0,"Hand","East 1",2015,"Heteropoda venatoria","","HEV.90_S12","HEV90",14.1,"10/28/19","SS","FIELD"
"634","HEV90","Orthocladiinae",0,"Hand","East 1",2015,"Heteropoda venatoria","","HEV.90_S12","HEV90",14.1,"10/28/19","SS","FIELD"
"635","HEV90","Oxya",0,"Hand","East 1",2015,"Heteropoda venatoria","","HEV.90_S12","HEV90",14.1,"10/28/19","SS","FIELD"
"636","HEV90","Pantala flavescens",47,"Hand","East 1",2015,"Heteropoda venatoria","","HEV.90_S12","HEV90",14.1,"10/28/19","SS","FIELD"
"637","HEV90","Periplaneta australasiae",0,"Hand","East 1",2015,"Heteropoda venatoria","","HEV.90_S12","HEV90",14.1,"10/28/19","SS","FIELD"
"638","HEV90","Phisis holdhausi",0,"Hand","East 1",2015,"Heteropoda venatoria","","HEV.90_S12","HEV90",14.1,"10/28/19","SS","FIELD"
"639","HEV90","Pholcus guadarfia",0,"Hand","East 1",2015,"Heteropoda venatoria","","HEV.90_S12","HEV90",14.1,"10/28/19","SS","FIELD"
"640","HEV90","Pycnoscelus",0,"Hand","East 1",2015,"Heteropoda venatoria","","HEV.90_S12","HEV90",14.1,"10/28/19","SS","FIELD"
"641","HEV90","Pycnoscelus surinamensis",0,"Hand","East 1",2015,"Heteropoda venatoria","","HEV.90_S12","HEV90",14.1,"10/28/19","SS","FIELD"
"642","HEV90","Scholastes lonchifer",0,"Hand","East 1",2015,"Heteropoda venatoria","","HEV.90_S12","HEV90",14.1,"10/28/19","SS","FIELD"
"643","HEV90","Tygarrup javanicus",0,"Hand","East 1",2015,"Heteropoda venatoria","","HEV.90_S12","HEV90",14.1,"10/28/19","SS","FIELD"
"644","HEV90","Xiphydria",0,"Hand","East 1",2015,"Heteropoda venatoria","","HEV.90_S12","HEV90",14.1,"10/28/19","SS","FIELD"
"645","HEV91","Anchiphiloscia pilosa",0,"Hand","East 2",2015,"Heteropoda venatoria","","HEV.91_S13","HEV91",17.5,"10/28/19","SS","FIELD"
"646","HEV91","Anisolabis maritima",0,"Hand","East 2",2015,"Heteropoda venatoria","","HEV.91_S13","HEV91",17.5,"10/28/19","SS","FIELD"
"647","HEV91","Blattodea",0,"Hand","East 2",2015,"Heteropoda venatoria","","HEV.91_S13","HEV91",17.5,"10/28/19","SS","FIELD"
"648","HEV91","Buthus mariefranceae",0,"Hand","East 2",2015,"Heteropoda venatoria","","HEV.91_S13","HEV91",17.5,"10/28/19","SS","FIELD"
"649","HEV91","Ectobiidae",0,"Hand","East 2",2015,"Heteropoda venatoria","","HEV.91_S13","HEV91",17.5,"10/28/19","SS","FIELD"
"650","HEV91","Hasarius adansoni",0,"Hand","East 2",2015,"Heteropoda venatoria","","HEV.91_S13","HEV91",17.5,"10/28/19","SS","FIELD"
"651","HEV91","Isometrus maculatus",3,"Hand","East 2",2015,"Heteropoda venatoria","","HEV.91_S13","HEV91",17.5,"10/28/19","SS","FIELD"
"652","HEV91","Limonia perkinsi",0,"Hand","East 2",2015,"Heteropoda venatoria","","HEV.91_S13","HEV91",17.5,"10/28/19","SS","FIELD"
"653","HEV91","Littorophiloscia bifasciata",0,"Hand","East 2",2015,"Heteropoda venatoria","","HEV.91_S13","HEV91",17.5,"10/28/19","SS","FIELD"
"654","HEV91","Nematocera",0,"Hand","East 2",2015,"Heteropoda venatoria","","HEV.91_S13","HEV91",17.5,"10/28/19","SS","FIELD"
"655","HEV91","Neoptera",0,"Hand","East 2",2015,"Heteropoda venatoria","","HEV.91_S13","HEV91",17.5,"10/28/19","SS","FIELD"
"656","HEV91","Ornebius novarae",0,"Hand","East 2",2015,"Heteropoda venatoria","","HEV.91_S13","HEV91",17.5,"10/28/19","SS","FIELD"
"657","HEV91","Orthocladiinae",0,"Hand","East 2",2015,"Heteropoda venatoria","","HEV.91_S13","HEV91",17.5,"10/28/19","SS","FIELD"
"658","HEV91","Oxya",0,"Hand","East 2",2015,"Heteropoda venatoria","","HEV.91_S13","HEV91",17.5,"10/28/19","SS","FIELD"
"659","HEV91","Pantala flavescens",0,"Hand","East 2",2015,"Heteropoda venatoria","","HEV.91_S13","HEV91",17.5,"10/28/19","SS","FIELD"
"660","HEV91","Periplaneta australasiae",0,"Hand","East 2",2015,"Heteropoda venatoria","","HEV.91_S13","HEV91",17.5,"10/28/19","SS","FIELD"
"661","HEV91","Phisis holdhausi",0,"Hand","East 2",2015,"Heteropoda venatoria","","HEV.91_S13","HEV91",17.5,"10/28/19","SS","FIELD"
"662","HEV91","Pholcus guadarfia",66,"Hand","East 2",2015,"Heteropoda venatoria","","HEV.91_S13","HEV91",17.5,"10/28/19","SS","FIELD"
"663","HEV91","Pycnoscelus",0,"Hand","East 2",2015,"Heteropoda venatoria","","HEV.91_S13","HEV91",17.5,"10/28/19","SS","FIELD"
"664","HEV91","Pycnoscelus surinamensis",0,"Hand","East 2",2015,"Heteropoda venatoria","","HEV.91_S13","HEV91",17.5,"10/28/19","SS","FIELD"
"665","HEV91","Scholastes lonchifer",1,"Hand","East 2",2015,"Heteropoda venatoria","","HEV.91_S13","HEV91",17.5,"10/28/19","SS","FIELD"
"666","HEV91","Tygarrup javanicus",0,"Hand","East 2",2015,"Heteropoda venatoria","","HEV.91_S13","HEV91",17.5,"10/28/19","SS","FIELD"
"667","HEV91","Xiphydria",0,"Hand","East 2",2015,"Heteropoda venatoria","","HEV.91_S13","HEV91",17.5,"10/28/19","SS","FIELD"
"668","HEV92","Anchiphiloscia pilosa",0,"Hand","East 3",2015,"Heteropoda venatoria","","HEV.92_S14","HEV92",20.5,"10/28/19","SS","FIELD"
"669","HEV92","Anisolabis maritima",13441,"Hand","East 3",2015,"Heteropoda venatoria","","HEV.92_S14","HEV92",20.5,"10/28/19","SS","FIELD"
"670","HEV92","Blattodea",0,"Hand","East 3",2015,"Heteropoda venatoria","","HEV.92_S14","HEV92",20.5,"10/28/19","SS","FIELD"
"671","HEV92","Buthus mariefranceae",0,"Hand","East 3",2015,"Heteropoda venatoria","","HEV.92_S14","HEV92",20.5,"10/28/19","SS","FIELD"
"672","HEV92","Ectobiidae",1,"Hand","East 3",2015,"Heteropoda venatoria","","HEV.92_S14","HEV92",20.5,"10/28/19","SS","FIELD"
"673","HEV92","Hasarius adansoni",2115,"Hand","East 3",2015,"Heteropoda venatoria","","HEV.92_S14","HEV92",20.5,"10/28/19","SS","FIELD"
"674","HEV92","Isometrus maculatus",0,"Hand","East 3",2015,"Heteropoda venatoria","","HEV.92_S14","HEV92",20.5,"10/28/19","SS","FIELD"
"675","HEV92","Limonia perkinsi",0,"Hand","East 3",2015,"Heteropoda venatoria","","HEV.92_S14","HEV92",20.5,"10/28/19","SS","FIELD"
"676","HEV92","Littorophiloscia bifasciata",0,"Hand","East 3",2015,"Heteropoda venatoria","","HEV.92_S14","HEV92",20.5,"10/28/19","SS","FIELD"
"677","HEV92","Nematocera",0,"Hand","East 3",2015,"Heteropoda venatoria","","HEV.92_S14","HEV92",20.5,"10/28/19","SS","FIELD"
"678","HEV92","Neoptera",0,"Hand","East 3",2015,"Heteropoda venatoria","","HEV.92_S14","HEV92",20.5,"10/28/19","SS","FIELD"
"679","HEV92","Ornebius novarae",0,"Hand","East 3",2015,"Heteropoda venatoria","","HEV.92_S14","HEV92",20.5,"10/28/19","SS","FIELD"
"680","HEV92","Orthocladiinae",0,"Hand","East 3",2015,"Heteropoda venatoria","","HEV.92_S14","HEV92",20.5,"10/28/19","SS","FIELD"
"681","HEV92","Oxya",0,"Hand","East 3",2015,"Heteropoda venatoria","","HEV.92_S14","HEV92",20.5,"10/28/19","SS","FIELD"
"682","HEV92","Pantala flavescens",0,"Hand","East 3",2015,"Heteropoda venatoria","","HEV.92_S14","HEV92",20.5,"10/28/19","SS","FIELD"
"683","HEV92","Periplaneta australasiae",0,"Hand","East 3",2015,"Heteropoda venatoria","","HEV.92_S14","HEV92",20.5,"10/28/19","SS","FIELD"
"684","HEV92","Phisis holdhausi",0,"Hand","East 3",2015,"Heteropoda venatoria","","HEV.92_S14","HEV92",20.5,"10/28/19","SS","FIELD"
"685","HEV92","Pholcus guadarfia",0,"Hand","East 3",2015,"Heteropoda venatoria","","HEV.92_S14","HEV92",20.5,"10/28/19","SS","FIELD"
"686","HEV92","Pycnoscelus",1813,"Hand","East 3",2015,"Heteropoda venatoria","","HEV.92_S14","HEV92",20.5,"10/28/19","SS","FIELD"
"687","HEV92","Pycnoscelus surinamensis",0,"Hand","East 3",2015,"Heteropoda venatoria","","HEV.92_S14","HEV92",20.5,"10/28/19","SS","FIELD"
"688","HEV92","Scholastes lonchifer",0,"Hand","East 3",2015,"Heteropoda venatoria","","HEV.92_S14","HEV92",20.5,"10/28/19","SS","FIELD"
"689","HEV92","Tygarrup javanicus",0,"Hand","East 3",2015,"Heteropoda venatoria","","HEV.92_S14","HEV92",20.5,"10/28/19","SS","FIELD"
"690","HEV92","Xiphydria",0,"Hand","East 3",2015,"Heteropoda venatoria","","HEV.92_S14","HEV92",20.5,"10/28/19","SS","FIELD"
"691","HEV93","Anchiphiloscia pilosa",0,"Hand","East 4",2015,"Heteropoda venatoria","","HEV.93_S15","HEV93",10.2,"10/28/19","SS","FIELD"
"692","HEV93","Anisolabis maritima",26,"Hand","East 4",2015,"Heteropoda venatoria","","HEV.93_S15","HEV93",10.2,"10/28/19","SS","FIELD"
"693","HEV93","Blattodea",0,"Hand","East 4",2015,"Heteropoda venatoria","","HEV.93_S15","HEV93",10.2,"10/28/19","SS","FIELD"
"694","HEV93","Buthus mariefranceae",0,"Hand","East 4",2015,"Heteropoda venatoria","","HEV.93_S15","HEV93",10.2,"10/28/19","SS","FIELD"
